Window Number: 0
Window Number on Chromosome: 0
Chromosome: Global
Start Coordinate: 0
End Coordinate: 0
Number of Loci: 937
Number of Haplotypes: 937
P-Value: null
t-statistic: null
Points: 
0.154749	0.017076	0.089648	0.145144	0.176094	0.179829	0.153682	0.127001	0.036820	0.032017	0.192102	0.070438	0.339915	0.123799	0.178228	0.331377	0.116862	0.080043	0.065635	0.213981	0.180363	0.195838	0.302028	0.155816	0.151014	0.167022	0.044290	0.172892	0.161686	0.093383	0.186233	0.278549	0.018143	0.214514	
0.162753	0.252401	0.213981	0.252401	0.298292	0.293490	0.147812	0.231057	0.263607	0.241729	0.156350	0.203308	0.236926	0.179829	0.292956	0.298826	0.214514	0.190502	0.226254	0.196371	0.107257	0.160085	0.321772	0.247065	0.180363	0.172892	0.219851	0.282284	0.106724	0.198506	0.146211	0.311099	0.256670	0.203308	0.247065	
0.248666	0.181430	0.149413	0.305229	0.199573	0.257737	0.244397	0.181430	0.189434	0.177161	0.274280	0.183565	0.302561	0.252935	0.053362	0.227855	0.228922	0.214514	0.156350	0.172359	0.290288	0.280149	0.358591	0.295624	0.238527	0.255603	0.154216	0.195304	0.267343	0.138207	0.253469	0.131270	0.179296	0.165422	0.192102	0.270544	
0.145678	0.164888	0.218250	0.098719	0.288687	0.192102	0.090181	0.178762	0.178228	0.174493	0.035752	0.179829	0.205977	0.164888	0.265208	0.276414	0.166489	0.183031	0.161153	0.164354	0.176628	0.051227	0.226788	0.095518	0.039488	0.032017	0.154749	0.236393	0.155816	0.178228	0.041622	0.283351	0.164888	0.157417	0.160619	0.176094	0.251334	
0.192636	0.221451	0.256670	0.164888	0.302561	0.210245	0.133938	0.185165	0.231590	0.231057	0.152081	0.228922	0.252935	0.225720	0.177695	0.172892	0.215582	0.237460	0.213447	0.105656	0.228922	0.160085	0.247065	0.159552	0.135539	0.131270	0.201708	0.228922	0.204909	0.220918	0.151547	0.188367	0.217182	0.107257	0.218250	0.264674	0.169157	0.127001	
0.273212	0.297759	0.258271	0.244397	0.340448	0.264141	0.235859	0.270011	0.300427	0.280683	0.201708	0.310566	0.199039	0.328709	0.170758	0.239594	0.301494	0.340448	0.287620	0.186233	0.331910	0.221451	0.320171	0.236926	0.192636	0.191569	0.283351	0.243330	0.310032	0.268410	0.180896	0.207044	0.290288	0.178228	0.293490	0.243863	0.161153	0.173426	0.124333	
0.215048	0.113661	0.175560	0.178762	0.185165	0.133404	0.111526	0.078442	0.125934	0.123266	0.200107	0.133938	0.266809	0.188367	0.211846	0.336179	0.183565	0.094450	0.127001	0.267876	0.202241	0.207044	0.224653	0.183031	0.168623	0.178228	0.112060	0.252401	0.173959	0.151547	0.198506	0.290822	0.111526	0.266275	0.111526	0.245464	0.207577	0.171825	0.183565	0.288687	
0.159018	0.036286	0.098186	0.163287	0.195304	0.183031	0.170758	0.140875	0.031483	0.039488	0.194237	0.078975	0.352721	0.136606	0.178228	0.340982	0.127535	0.093917	0.056030	0.221451	0.198506	0.210779	0.305229	0.162220	0.167022	0.187300	0.059232	0.178228	0.179829	0.107257	0.197972	0.287086	0.027748	0.223052	0.037353	0.258805	0.188901	0.176628	0.234258	0.294557	0.129669	
0.144077	0.175027	0.204909	0.168623	0.341515	0.254536	0.183565	0.249733	0.193703	0.169691	0.194237	0.210245	0.320704	0.201708	0.180363	0.179829	0.197972	0.241195	0.193703	0.064568	0.205977	0.205443	0.320171	0.178228	0.180896	0.177695	0.178762	0.161153	0.185165	0.227855	0.173426	0.199573	0.179296	0.053362	0.175027	0.241729	0.168623	0.165955	0.117930	0.153682	0.258805	0.187834	
0.271612	0.163821	0.146745	0.269477	0.215048	0.259338	0.252401	0.217182	0.157951	0.176628	0.290822	0.215048	0.334045	0.263074	0.049626	0.257204	0.265742	0.226788	0.193170	0.200640	0.305763	0.293490	0.380470	0.269477	0.254002	0.278549	0.188901	0.159552	0.280683	0.153682	0.294557	0.155283	0.157417	0.201174	0.167022	0.298826	0.058164	0.257204	0.172892	0.173426	0.205977	0.155283	0.170224	
0.130203	0.182497	0.207044	0.122732	0.297759	0.186233	0.102455	0.162220	0.185165	0.167556	0.045891	0.163287	0.201174	0.179296	0.268943	0.272679	0.148879	0.189968	0.144610	0.151014	0.186766	0.068837	0.226254	0.117396	0.044290	0.041089	0.144610	0.257204	0.167022	0.187300	0.031483	0.300961	0.173959	0.151547	0.172892	0.171291	0.237994	0.030416	0.131804	0.167556	0.184098	0.180363	0.164354	0.275880	
0.175560	0.207577	0.176628	0.167022	0.264141	0.232657	0.116862	0.215048	0.219851	0.217182	0.104055	0.224653	0.166489	0.216115	0.243863	0.326574	0.215582	0.231057	0.204909	0.213447	0.205443	0.098186	0.283351	0.162753	0.072572	0.075774	0.195304	0.242796	0.184632	0.147279	0.098186	0.256670	0.208645	0.210779	0.202241	0.132337	0.229989	0.076841	0.164354	0.152081	0.210245	0.220384	0.213981	0.244397	0.089114	
0.102988	0.201174	0.249200	0.124333	0.297225	0.276414	0.199039	0.208645	0.210245	0.190502	0.148879	0.147812	0.351121	0.082711	0.326041	0.260406	0.086446	0.170224	0.168623	0.147279	0.126467	0.166489	0.238527	0.118997	0.192102	0.172892	0.168623	0.247065	0.125934	0.226254	0.146211	0.337780	0.203308	0.155283	0.196905	0.176094	0.305763	0.172892	0.239061	0.322839	0.261473	0.203308	0.195838	0.336179	0.167022	0.236926	
0.280149	0.359125	0.317503	0.348453	0.345251	0.372465	0.316435	0.308965	0.353255	0.343116	0.284418	0.305763	0.322305	0.298292	0.203308	0.089648	0.305229	0.335646	0.316969	0.145144	0.300427	0.300961	0.395411	0.340982	0.309498	0.296692	0.321238	0.276948	0.290288	0.296692	0.266809	0.113661	0.346318	0.156350	0.355923	0.270011	0.181964	0.299893	0.191035	0.167022	0.370331	0.351654	0.191569	0.218783	0.283351	0.273212	0.289221	
0.145678	0.042156	0.109392	0.168090	0.158485	0.188901	0.136073	0.106190	0.043757	0.050694	0.171291	0.054963	0.326574	0.104055	0.172359	0.306297	0.097118	0.061366	0.039488	0.189968	0.161686	0.173959	0.282284	0.160619	0.132337	0.145144	0.022412	0.186233	0.141942	0.069370	0.164354	0.257737	0.033618	0.191569	0.035752	0.232657	0.157417	0.145144	0.195304	0.297225	0.103522	0.051761	0.196905	0.176094	0.148879	0.185699	0.177161	0.324440	
0.265742	0.148346	0.135539	0.225187	0.176094	0.174493	0.207044	0.144077	0.167022	0.161153	0.205977	0.211313	0.223586	0.264674	0.164354	0.380470	0.257737	0.220918	0.194771	0.314301	0.302028	0.201174	0.310566	0.233725	0.153148	0.178762	0.183031	0.241195	0.282284	0.148879	0.201174	0.254002	0.152615	0.312700	0.152615	0.247065	0.172892	0.174493	0.231057	0.197439	0.136073	0.165422	0.273212	0.151014	0.186766	0.143543	0.337780	0.343116	0.175560	
0.159018	0.025614	0.090715	0.153682	0.183565	0.178762	0.157951	0.127001	0.042156	0.030950	0.191035	0.074707	0.338847	0.136606	0.181430	0.333511	0.120064	0.091782	0.064568	0.220384	0.193170	0.208645	0.296692	0.156884	0.167022	0.177695	0.045358	0.183565	0.173426	0.101921	0.191569	0.283885	0.025614	0.215582	0.026681	0.256670	0.187834	0.170224	0.222519	0.294557	0.118997	0.032017	0.180363	0.171291	0.179296	0.213981	0.203308	0.354856	0.046425	0.162220	
0.339381	0.364995	0.323372	0.304162	0.389541	0.289755	0.300961	0.334045	0.380470	0.351121	0.284952	0.385272	0.132871	0.409819	0.369264	0.424226	0.386873	0.402348	0.367663	0.385806	0.393810	0.305763	0.263607	0.313767	0.273746	0.267343	0.370864	0.384205	0.376201	0.353789	0.269477	0.410886	0.363927	0.385272	0.360726	0.307898	0.371398	0.259872	0.312166	0.227321	0.317503	0.370331	0.343650	0.363394	0.250800	0.239594	0.401814	0.378335	0.387940	0.245464	0.363927	
0.247599	0.178228	0.156884	0.287086	0.187834	0.264141	0.229456	0.183565	0.187300	0.177161	0.254002	0.180363	0.306830	0.236926	0.060832	0.231057	0.227855	0.194237	0.172359	0.164888	0.275347	0.276948	0.359658	0.280683	0.232124	0.249200	0.155283	0.188901	0.252401	0.126467	0.258805	0.139808	0.176094	0.172892	0.175027	0.278015	0.044824	0.236393	0.145678	0.172892	0.190502	0.175027	0.179296	0.052828	0.244397	0.224653	0.306830	0.199039	0.153148	0.170758	0.166489	0.370331	
0.343116	0.346318	0.295091	0.346318	0.369797	0.271078	0.308965	0.311099	0.341515	0.323906	0.299360	0.342049	0.202775	0.376201	0.300427	0.374600	0.391676	0.360192	0.324440	0.363927	0.399680	0.316969	0.290822	0.346318	0.272145	0.278549	0.329776	0.344184	0.382070	0.309498	0.280683	0.351654	0.332444	0.363394	0.339915	0.332978	0.289755	0.277481	0.300961	0.251334	0.304162	0.335646	0.350587	0.299893	0.260939	0.267876	0.417289	0.381003	0.338314	0.242796	0.337780	0.209712	0.299360	
0.140342	0.031483	0.076307	0.156350	0.189434	0.170758	0.163821	0.116862	0.045891	0.016542	0.200107	0.061366	0.331910	0.138207	0.181964	0.325507	0.107791	0.092316	0.050160	0.204909	0.193703	0.211313	0.287620	0.162753	0.162220	0.180363	0.038420	0.185165	0.177161	0.102455	0.178228	0.289755	0.030416	0.204376	0.029349	0.242263	0.177695	0.172892	0.232657	0.280149	0.127001	0.038954	0.168090	0.177161	0.163821	0.221985	0.185699	0.342583	0.051227	0.161686	0.027215	0.352721	0.179829	0.329776	
0.280149	0.148879	0.135005	0.286553	0.058164	0.247599	0.287620	0.192636	0.166489	0.157417	0.317503	0.199039	0.347919	0.262006	0.202241	0.407684	0.246531	0.216115	0.189968	0.344717	0.317503	0.329776	0.369797	0.292956	0.282818	0.304162	0.171825	0.200107	0.298826	0.157951	0.316969	0.299360	0.151014	0.344184	0.152081	0.324440	0.204376	0.303095	0.316969	0.322839	0.186766	0.152081	0.311099	0.187834	0.307898	0.276414	0.327641	0.375667	0.171825	0.149947	0.143543	0.366596	0.189434	0.361793	0.155816	
0.147279	0.046958	0.106724	0.180363	0.161153	0.191569	0.148346	0.108858	0.056030	0.050160	0.168623	0.055496	0.330309	0.113127	0.186766	0.314301	0.096585	0.067236	0.043223	0.197972	0.169691	0.180896	0.286019	0.172892	0.141409	0.157417	0.031483	0.205977	0.152081	0.077375	0.169157	0.261473	0.046958	0.198506	0.044824	0.229989	0.166489	0.157417	0.209712	0.303095	0.114728	0.043757	0.205977	0.186233	0.157951	0.189434	0.178762	0.336713	0.025080	0.173959	0.037353	0.390608	0.148346	0.344184	0.050694	0.153148	
0.286019	0.172892	0.141942	0.290288	0.164354	0.259872	0.291355	0.212380	0.187300	0.159018	0.337247	0.208111	0.361259	0.284952	0.114194	0.300427	0.257737	0.243330	0.194771	0.237460	0.343650	0.342049	0.384205	0.296692	0.290822	0.316435	0.177695	0.134472	0.322839	0.184098	0.313234	0.209178	0.171825	0.240128	0.175027	0.328175	0.101387	0.307898	0.225720	0.212380	0.221451	0.180363	0.202775	0.089114	0.300961	0.286553	0.337780	0.264141	0.193703	0.179296	0.167556	0.379936	0.103522	0.324973	0.155283	0.123266	0.186766	
0.308965	0.199039	0.177695	0.273746	0.228922	0.211313	0.237460	0.185165	0.214514	0.204376	0.241729	0.250267	0.202775	0.315368	0.218250	0.408751	0.298826	0.247065	0.233725	0.357524	0.313234	0.243330	0.286553	0.281217	0.214514	0.230523	0.224120	0.292956	0.312700	0.196371	0.243330	0.314301	0.200107	0.356990	0.201174	0.273212	0.220384	0.223052	0.281750	0.244931	0.161153	0.199039	0.318570	0.201708	0.232124	0.203842	0.379936	0.392743	0.223052	0.076307	0.189434	0.211846	0.202241	0.210245	0.204909	0.181430	0.205443	0.223586	
0.306297	0.291355	0.263607	0.304162	0.300961	0.267343	0.247599	0.257204	0.304696	0.288154	0.232657	0.295624	0.204376	0.307364	0.186766	0.282284	0.351654	0.295624	0.280149	0.245998	0.338314	0.250267	0.289221	0.299893	0.205443	0.217182	0.274813	0.247599	0.322839	0.245998	0.234258	0.194237	0.292423	0.246531	0.292423	0.284418	0.171825	0.215048	0.157417	0.143010	0.243863	0.288154	0.248666	0.185165	0.223052	0.195838	0.375133	0.263074	0.274813	0.186766	0.282818	0.239061	0.150480	0.175560	0.298292	0.302561	0.263607	0.214514	0.149947	
0.275347	0.169691	0.133404	0.291355	0.198506	0.270544	0.272145	0.219851	0.175560	0.170758	0.308431	0.212380	0.350587	0.283885	0.059765	0.282284	0.270544	0.241195	0.191569	0.225720	0.316969	0.320704	0.402348	0.294557	0.274813	0.287620	0.192636	0.163287	0.301494	0.160619	0.307898	0.168623	0.163287	0.217716	0.173959	0.323906	0.068303	0.287620	0.203308	0.184632	0.220384	0.160085	0.177161	0.051761	0.293490	0.263074	0.352721	0.235326	0.186233	0.163287	0.162220	0.367129	0.067236	0.306830	0.176628	0.160619	0.179296	0.075774	0.196905	0.182497	
0.210779	0.236393	0.254536	0.175560	0.382604	0.248666	0.173426	0.267343	0.247599	0.221451	0.145678	0.258805	0.225187	0.275880	0.329242	0.359658	0.261473	0.267343	0.240128	0.260406	0.258805	0.169691	0.254536	0.184098	0.140875	0.130203	0.246531	0.311099	0.242263	0.273212	0.140875	0.389007	0.231057	0.257737	0.229989	0.254002	0.343116	0.125934	0.230523	0.242796	0.243330	0.232124	0.226788	0.332978	0.125400	0.182497	0.275347	0.390608	0.251868	0.234258	0.223586	0.147812	0.333511	0.219851	0.224120	0.353255	0.250267	0.353789	0.199573	0.220384	0.331377	
0.272679	0.177695	0.158485	0.300427	0.044290	0.258271	0.269477	0.179829	0.187834	0.178762	0.288687	0.183031	0.331910	0.240662	0.206510	0.378869	0.229456	0.197972	0.177161	0.326574	0.298292	0.307364	0.344184	0.294023	0.267876	0.287086	0.160085	0.213981	0.279616	0.138741	0.297759	0.287620	0.175560	0.323906	0.176628	0.304162	0.187300	0.276414	0.299893	0.329242	0.180363	0.183031	0.331377	0.202775	0.287620	0.264674	0.302028	0.355390	0.154749	0.176628	0.167022	0.389007	0.173426	0.367129	0.178228	0.040555	0.144610	0.152081	0.214514	0.292956	0.191569	0.373533	
0.157951	0.054429	0.091782	0.187834	0.199573	0.187300	0.187834	0.136606	0.029349	0.038420	0.223052	0.073639	0.356990	0.160085	0.184632	0.342049	0.130736	0.113127	0.051761	0.225720	0.210245	0.227855	0.306297	0.187834	0.186233	0.194771	0.062433	0.202775	0.199039	0.121131	0.200107	0.305229	0.046958	0.227321	0.056564	0.258805	0.185699	0.203308	0.253469	0.302028	0.149947	0.039488	0.193170	0.174493	0.184632	0.237460	0.208645	0.353789	0.066702	0.181430	0.053362	0.369264	0.204909	0.329242	0.041089	0.174493	0.062967	0.179296	0.220384	0.305229	0.173959	0.244931	0.202241	
0.225720	0.273746	0.285486	0.264141	0.376201	0.296692	0.269477	0.300427	0.264674	0.256670	0.279082	0.297225	0.350053	0.294023	0.200107	0.097118	0.281750	0.326041	0.270011	0.141942	0.294023	0.296692	0.356990	0.264141	0.267876	0.265742	0.272145	0.243863	0.273212	0.304162	0.259338	0.129669	0.258805	0.140342	0.270544	0.332978	0.195838	0.252935	0.148346	0.176628	0.311633	0.256670	0.109392	0.183565	0.239594	0.297759	0.282818	0.099253	0.279616	0.314301	0.268410	0.375133	0.204376	0.368196	0.256137	0.344717	0.290822	0.232124	0.358591	0.272679	0.203308	0.307364	0.366062	0.264141	
0.170224	0.033618	0.106190	0.160619	0.194771	0.187834	0.168090	0.145678	0.044824	0.047492	0.203308	0.086980	0.355390	0.140342	0.186233	0.345784	0.132337	0.095518	0.073639	0.229456	0.184098	0.196371	0.308965	0.163821	0.169691	0.188901	0.064034	0.189434	0.177161	0.109925	0.207044	0.285486	0.033618	0.225720	0.034685	0.265742	0.202241	0.177161	0.228388	0.306830	0.127001	0.029349	0.193703	0.165422	0.191569	0.218783	0.214514	0.367129	0.056564	0.165955	0.031483	0.380470	0.179829	0.352188	0.044824	0.156884	0.046425	0.184098	0.187834	0.295091	0.175560	0.241195	0.185699	0.056030	0.274280	
0.322839	0.202241	0.186233	0.272679	0.170224	0.219851	0.254536	0.191569	0.215582	0.205443	0.291889	0.245998	0.242263	0.310032	0.228922	0.434365	0.305229	0.243863	0.232657	0.385272	0.343116	0.294557	0.283351	0.279082	0.247599	0.260406	0.232657	0.234258	0.323372	0.203842	0.289221	0.333511	0.200107	0.382604	0.202241	0.312700	0.251334	0.262540	0.303095	0.288687	0.160085	0.212914	0.351654	0.225187	0.273746	0.236926	0.384205	0.417289	0.223052	0.109392	0.204376	0.247065	0.243863	0.242263	0.209178	0.141942	0.220384	0.173426	0.088581	0.191569	0.205443	0.235859	0.170758	0.219317	0.388474	0.211313	
0.201174	0.097652	0.066702	0.233191	0.138207	0.237994	0.235326	0.186233	0.101387	0.080576	0.272679	0.122199	0.353255	0.209712	0.181964	0.392743	0.178228	0.162753	0.101387	0.275347	0.259872	0.277481	0.360192	0.238527	0.226254	0.244397	0.107791	0.138207	0.246531	0.108858	0.248666	0.299360	0.092316	0.276948	0.099787	0.256137	0.183031	0.249733	0.302028	0.299360	0.195304	0.095518	0.240662	0.180363	0.234258	0.227321	0.259338	0.353255	0.115261	0.164888	0.096585	0.362327	0.200107	0.326574	0.080043	0.104589	0.108324	0.107257	0.208111	0.296158	0.154216	0.288154	0.134472	0.081644	0.321238	0.107791	0.145144	
0.132337	0.055496	0.096051	0.184632	0.169691	0.179829	0.152615	0.096051	0.062433	0.037353	0.180363	0.044824	0.321772	0.118463	0.193170	0.301494	0.089114	0.073639	0.033618	0.185165	0.175027	0.187300	0.273212	0.178228	0.141409	0.161686	0.022946	0.212380	0.157417	0.083778	0.156350	0.271078	0.055496	0.185699	0.051227	0.222519	0.159018	0.160619	0.213981	0.291355	0.120064	0.058698	0.195304	0.193703	0.145144	0.199039	0.168090	0.326041	0.030416	0.180363	0.051227	0.379936	0.162220	0.331377	0.033618	0.169157	0.023479	0.175027	0.223586	0.278549	0.196371	0.249200	0.156350	0.054429	0.280149	0.064568	0.224653	0.098719	
0.314301	0.206510	0.168090	0.282284	0.177695	0.204909	0.260939	0.177695	0.224120	0.188367	0.299360	0.234258	0.230523	0.322839	0.240662	0.426894	0.292423	0.255603	0.220918	0.375667	0.353789	0.305229	0.274813	0.288687	0.255069	0.271078	0.213447	0.245998	0.337247	0.215582	0.278549	0.342049	0.206510	0.374066	0.205443	0.299893	0.236393	0.273212	0.313767	0.276948	0.168623	0.215048	0.335646	0.231590	0.263074	0.244397	0.374600	0.408751	0.230523	0.114728	0.203308	0.234258	0.245998	0.232657	0.192102	0.147279	0.221451	0.156350	0.088581	0.195838	0.203308	0.233725	0.173959	0.204376	0.376734	0.218783	0.021345	0.129136	0.211846	
